x  area  M  p  T  rho  u
0.055880000000000006  0.0012196981966885944  0.31304387872851597  6442.151430724428  98.07774543223225  0.22909956683152502  62.111578200126935
0.05842000000000001  0.0011896749917247598  0.32202206591912236  6416.996976274469  97.9681751025842  0.22846024019638292  63.85725598596177
0.06096  0.0011594124486846485  0.3316514342999311  6389.374063189491  97.84749840375346  0.22775734962701913  65.72625005182476
0.0635  0.00112903  0.3419676056547769  6359.055305597062  97.71461457061531  0.2269848605411741  67.72466114129189
0.06604  0.0010986475513153511  0.3530077217472578  6325.794747009514  97.56831557203367  0.22613620606427928  69.85873552853647
0.06858  0.00106838500827524  0.36481019249822977  6289.328118665973  97.40728161977061  0.2252042810344571  72.13479250351465
0.07112  0.0010383618033114053  0.37741434637195564  6249.373763440199  97.23007862342492  0.22418145090300898  74.55913048486326
0.07366  0.0010086964242975414  0.39085995577359  6205.634458175589  97.03515855732627  0.2230595814005776  77.13790683269636
0.0762  0.000979505946931794  0.40518660598500683  6157.800414074007  96.82086397196846  0.22183009618946503  79.87698595723238
0.07874  0.0009509055726924647  0.4204328675706636  6105.553796343139  96.58543825650865  0.22048407154881472  82.78174916706051
0.08128  0.0009230081741904082  0.43663523551601957  6048.575122442669  96.32704349524643  0.21901237797864728  85.85686102072212
0.08382  0.0008959238497124027  0.45382671951515036  5986.552199840777  96.04378936605359  0.21740588695372626  89.10597294689238
0.08636  0.0008697594887135126  0.4720350978803055  5919.191833378784  95.7337749354443  0.21565575075338891  92.53137059738508
0.0889  0.0008446183499732409  0.4912806170929451  5846.235337577965  95.3951493651201  0.21375378522409758  96.13352949839499
0.09144000000000001  0.0008205996540803014  0.5115730459122336  5767.478431168815  95.02619620906626  0.21169297511324497  99.91057033797617
0.09398000000000001  0.0007977981918542853  0.5329078385480029  5682.796589767418  94.62544926648998  0.20946813666469838  103.85757957355442
0.09652000000000001  0.0007763039502496014  0.5552610860695097  5592.177136530125  94.19185031335545  0.20707678039597743  107.96575194952986
0.09906000000000001  0.0007562017572180787  0.578582774011154  5495.759843158774  93.72496325556033  0.20452023370720512  112.22128834175099
0.10160000000000001  0.0007375709469317942  0.6027876334451475  5393.888549467618  93.22526531991016  0.20180510737132185  116.60394915625068
0.10414000000000001  0.0007204850466873397  0.6277424410880397  5287.177845502602  92.69454676939247  0.1989452372102913  121.08509755629565
0.10668000000000001  0.0007050114867271757  0.6532482161729245  5176.600264541271  92.13646196164507  0.19596427792616994  125.62501007938904
0.10922000000000001  0.0006912113341232672  0.6790148685230873  5063.602850093889  91.55729673239615  0.19289922682365387  130.1690922994351
0.11176000000000001  0.0006791390517732517  0.7046253402350747  4950.26374341334  90.96703078642459  0.18980521100309883  134.64256565737102
0.11430000000000001  0.000668842283460264  0.7294864926643677  4839.498074969513  90.38076533085216  0.1867618295197118  138.9432245283173
0.11684000000000001  0.0006603616658246893  0.752768053944569  4735.304582360895  89.82047099702761  0.18388080799376275  142.93248872866621
0.11938000000000001  0.0006537306679899093  0.7733454362641675  4642.982057859566  89.31660564927158  0.18131285988480506  146.42719514782937
0.12192  0.0006489754594749636  0.789797320707714  4569.095204927343  88.90817512214392  0.17924717670989646  149.199928739657
0.12446  0.0006461148069154122  0.8005587069586211  4520.759818971911  88.63842831214338  0.17789068203309588  151.00325889631736
0.127  0.00064516  0.8043204193886265  4503.866521160362  88.54366560468976  0.17741560906549114  151.63168268744923
0.12954000000000002  0.000645478268971804  0.8030563702102606  4509.542939455649  88.5755356693028  0.1775752978854944  151.42062577785234
0.13208  0.0006464318198249879  0.7993295369888243  4526.280260995144  88.66934031240217  0.17804581777071982  150.79769789554788
0.13462000000000002  0.0006480168893299698  0.7933231354016903  4553.258158039445  88.82001828625324  0.17880317607056662  149.79166916186327
0.13716  0.0006502272219415631  0.7853055024415634  4589.27103726519  89.02016820230313  0.179812181346563  148.44478915499602
0.13970000000000002  0.0006530540944867546  0.7755896695034058  4632.905273685624  89.26117805449441  0.18103169551788242  146.80655058451552
0.14224  0.000656486350591084  0.7644972847783441  4682.698559428125  89.53423416476653  0.18241934468930485  144.92810724120778
0.14478000000000002  0.0006605104447077558  0.7523328549044126  4737.255279397244  89.83104124812812  0.18393491141377724  142.85826011232788
0.14732  0.0006651104955757252  0.7393695592552216  4795.311947724687  90.14421974249196  0.1855422390527088  140.6412182425725
0.14986000000000002  0.0006702683488957801  0.7258436957481913  4855.765092235205  90.46746050196144  0.18721001666679649  138.3156813249048
0.1524  0.0006759636489772647  0.7119547826724484  4917.674137372932  90.79552036305361  0.1889118226626098  135.9147949554391
0.15494000000000002  0.000682173919072693  0.6978686170518594  4980.250829409088  91.12413381363612  0.19062577225039998  133.4665660557253
0.15748  0.0006888746500832006  0.68372151728949  5042.842839403512  91.44989042427221  0.19233399692706402  130.99446753914344
0.16002000000000002  0.0006960393972847618  0.669624736177051  5104.91596826974  91.77010662667044  0.19402208800566242  128.5180767821828
0.16256  0.0007036398846934339  0.6556685463696065  5166.037182827281  92.082706047803  0.19567857046823445  126.05367115250033
0.1651  0.000711646116657747  0.6419258054565827  5225.859407549516  92.38611408078529  0.19729443435603022  123.61475041403274
0.16764  0.0007200264962378377  0.6284549685591382  5284.108303910919  92.67916785026397  0.19886273014480077  121.21248040811196
0.17018  0.0007287479499041344  0.6153025907569989  5340.570943440298  92.96104060946686  0.20037822477351483  118.85606379929499
0.17272  0.0007377760580634695  0.6025053889332093  5395.086154928217  93.2311787973946  0.2018371112151482  116.55304787412302
0.17526  0.0007470751908974884  0.5900919298290189  5447.536328197623  93.48924996877605  0.20323676444016878  114.30957879726367
0.1778  0.0007566086489772647  0.5780840550880939  5497.840262405302  93.73509890647951  0.20457553151037086  112.13061990998251
0.18034  0.0007663388080991807  0.5664979793572145  5545.94737376246  93.96871287312756  0.20585256305244404  110.02012034922433
0.18288000000000001  0.0007762272677704686  0.5553452890309419  5591.832340226357  94.19019096897287  0.20706766052118955  107.98117334703883
0.18542  0.0007862350027584134  0.5446337244408614  5635.490707130002  94.3997197509147  0.2082211523864693  106.01614150811754
0.18796000000000002  0.0007963225171051171  0.5343678480222684  5676.935042202032  94.59755273932703  0.20931378755338387  104.12676634883908
0.1905  0.00080645  0.524549607107686  5716.191618854712  94.78399342476041  0.2103466448664511  102.31426264355336
0.19304000000000002  0.0008165774828948831  0.5151788101528935  5753.297557669992  94.95938119858923  0.21132105634430567  100.57940013980244
0.19558  0.0008266649972415866  0.5062535312962393  5788.298367650163  95.12407973445951  0.21223854219157817  98.92257465268374
0.19812000000000002  0.0008366727322295317  0.4977704551374091  5821.245837576479  95.27846742869862  0.21310075594517008  97.34387013136056
0.20066  0.0008465611919008195  0.48972517129481935  5852.1962345463435  95.42292957264242  0.21390943835620904  95.8431129757527
0.20320000000000002  0.0008562913510227352  0.48211242649954084  5881.208772045091  95.55785198199243  0.21466637880414663  94.41991964323553
0.20574  0.0008658248091025117  0.4749263405823996  5908.344314191532  95.68361585079201  0.2153733831987644  93.07373840412245
0.20828000000000002  0.0008751239419365307  0.46816059161297563  5933.6642863833995  95.8005936326175  0.2160322474586289  91.80388596585927
0.21082  0.0008841520500958656  0.46180857458155633  5957.229765666933  95.90914578075892  0.21664473576740428  90.60957957809302
0.21336000000000002  0.0008928735037621623  0.45586353732225265  5979.10072690088  96.00961820373533  0.21721256290702162  89.48996514578043
0.2159  0.000901253883342253  0.45031869681613945  5999.3354232642805  96.10234031335258  0.21773738005218737  88.44414180923219
0.21844000000000002  0.0009092601153065662  0.4451673385562327  6017.989881923893  96.187623560346  0.2182207634863335  87.47118339400903
0.22098  0.0009168606027152382  0.4404029012781666  6035.117497761023  96.26576036796914  0.21866420576637768  86.57015708670785
0.22352000000000002  0.0009240253499167995  0.43601904904413086  6050.768709978146  96.33702338709023  0.2190691089237098  85.74013965260679
0.22606  0.0009307260809273072  0.432009732399833  6064.990748173583  96.40166500775437  0.21943677934245967  84.98023147622882
0.22860000000000003  0.0009369363510227353  0.4283692400951132  6077.827436095004  96.45991707201578  0.2197684240039936  84.28956867497254
0.23114  0.00094263165110422  0.4250922373699968  6089.319061270654  96.51199082514675  0.2200651483069516  83.66733250318146
0.23368000000000003  0.0009477895044242749  0.4221738249841736  6099.50218587516  96.55807654192452  0.2203279522459053  83.11276252290767
0.23622  0.0009523895552922444  0.4196095336176749  6108.409693440378  96.59834416452696  0.2205577325575215  82.6251573176064
0.23876000000000003  0.0009564136494089161  0.4173953752016385  6116.070641726698  96.63294300777812  0.2207552797444199  82.20388582741398
0.24130000000000001  0.0009598459055132453  0.4155278564856739  6122.510250744788  96.6620020252671  0.22092127847656462  81.84839132366146
0.24384  0.0009626727780584368  0.4140039959087083  6127.749879136464  96.68562997364367  0.22105630758457806  81.5581958187161
0.24638000000000002  0.0009648831106700301  0.4128213370610845  6131.807010371634  96.70391557492545  0.22116084020415405  81.33290363822643
0.24892  0.000966468180175012  0.4119779591543971  6134.695245570103  96.71692766463092  0.22123524399372144  81.1722042366116
0.25146  0.000967421731028196  0.41147248483079235  6136.42430042804  96.72471531626293  0.2212797813642242  81.07587432078944
0.254  0.0009677399999999999  0.41130408556418063  6137.000004345819  96.72730793507894  0.22129460967506387  81.04377933197749
