x T p rho ux uy uz
0 	98.87324585 	6626.492125 	0.2337589874 	47.67482979 	-3.81147624e-11 	-3.211830786e-20
0.00127 	98.86470905 	6624.486054 	0.2337083926 	47.74861793 	-3.81737565e-11 	8.827785023e-20
0.00254 	98.84959221 	6620.936008 	0.233618876 	47.87260469 	-3.827288096e-11 	8.20193243e-20
0.00381 	98.83934222 	6618.529634 	0.2335581847 	47.9815689 	-3.83599949e-11 	8.346027112e-20
0.00508 	98.82728054 	6615.698679 	0.2334867774 	48.09980659 	-3.845452252e-11 	8.925275824e-20
0.00635 	98.81439619 	6612.675584 	0.2334105137 	48.22337565 	-3.855331291e-11 	8.572368827e-20
0.00762 	98.80037548 	6609.387015 	0.2333275418 	48.35775432 	-3.866074599e-11 	6.801596671e-20
0.00889 	98.78538076 	6605.871384 	0.2332388292 	48.50553216 	-3.877889176e-11 	4.128936322e-20
0.01016 	98.76975654 	6602.209707 	0.2331464185 	48.66615547 	-3.890730727e-11 	1.269553573e-20
0.01143 	98.75385596 	6598.484822 	0.2330523983 	48.8374268 	-3.904423564e-11 	-1.673139995e-20
0.0127 	98.73780622 	6594.726462 	0.2329575173 	49.01840742 	-3.918892666e-11 	-5.141685457e-20
0.01397 	98.72162172 	6590.937939 	0.2328618576 	49.21011622 	-3.934219499e-11 	-9.572476612e-20
0.01524 	98.70526821 	6587.111287 	0.2327652178 	49.41461409 	-3.950568813e-11 	-1.482100466e-19
0.01651 	98.68875597 	6583.249047 	0.2326676624 	49.63325507 	-3.96804884e-11 	-2.033621017e-19
0.01778 	98.67215537 	6579.367816 	0.2325696114 	49.86590254 	-3.986648651e-11 	-2.565158934e-19
0.01905 	98.65556943 	6575.491721 	0.2324716744 	50.11157268 	-4.00628954e-11 	-3.075119121e-19
0.02032 	98.63908223 	6571.640341 	0.2323743459 	50.36981752 	-4.026935784e-11 	-3.598744656e-19
0.02159 	98.62273026 	6567.822092 	0.2322778381 	50.64138478 	-4.048647142e-11 	-4.166841167e-19
0.02286 	98.60650478 	6564.03486 	0.2321820975 	50.92763854 	-4.07153261e-11 	-4.774849347e-19
0.02413 	98.59033443 	6560.261997 	0.2320867039 	51.22966853 	-4.095679339e-11 	-5.389608114e-19
0.0254 	98.57403174 	6556.459831 	0.2319905536 	51.54790334 	-4.121121711e-11 	-5.981224663e-19
0.02667 	98.55748921 	6552.603353 	0.2318930136 	51.88198441 	-4.147830882e-11 	-6.556364359e-19
0.02794 	98.54075133 	6548.70297 	0.2317943464 	52.23150088 	-4.175774156e-11 	-7.145770745e-19
0.02921 	98.52381863 	6544.758811 	0.2316945541 	52.59700878 	-4.204995768e-11 	-7.768178794e-19
